lat_deg,lon_deg,alt_km,x_ecef_m,y_ecef_m,z_ecef_m,ax_m_s2,ay_m_s2,az_m_s2,g_total_m_s2,g_point_mass_m_s2,delta_g_m_s2,delta_g_mGal
40.000000,160.000000,400,-4879216.406896,1775889.538653,4356902.030407,6.247694,-2.273950,-5.571732,8.674602,8.675953,-0.001351,-135.081201
40.000000,170.000000,400,-5113470.128260,901642.748659,4356902.030407,6.547640,-1.154510,-5.571707,8.674584,8.675953,-0.001369,-136.853441
50.000000,-180.000000,400,-4356902.030407,-0.000000,5192353.647318,5.578250,0.000005,-6.639392,8.671701,8.675953,-0.004252,-425.201753
50.000000,-170.000000,400,-4290710.898659,-756568.097853,5192353.647318,5.493503,0.968656,-6.639406,8.671711,8.675953,-0.004242,-424.168558
50.000000,-160.000000,400,-4094148.687460,-1490148.256896,5192353.647318,5.241832,1.907883,-6.639417,8.671717,8.675953,-0.004236,-423.550200
50.000000,-150.000000,400,-3773187.840132,-2178451.015203,5192353.647318,4.830889,2.789136,-6.639407,8.671707,8.675953,-0.004246,-424.595893
50.000000,-140.000000,400,-3337580.589607,-2800562.641763,5192353.647318,4.273168,3.585638,-6.639382,8.671688,8.675953,-0.004265,-426.523331
50.000000,-130.000000,400,-2800562.641763,-3337580.589607,5192353.647318,3.585620,4.273191,-6.639364,8.671677,8.675953,-0.004275,-427.544662
50.000000,-120.000000,400,-2178451.015203,-3773187.840132,5192353.647318,2.789126,4.830919,-6.639355,8.671680,8.675953,-0.004272,-427.244911
50.000000,-110.000000,400,-1490148.256896,-4094148.687460,5192353.647318,1.907876,5.241870,-6.639337,8.671677,8.675953,-0.004276,-427.561494
50.000000,-100.000000,400,-756568.097853,-4290710.898659,5192353.647318,0.968648,5.493535,-6.639316,8.671662,8.675953,-0.004291,-429.063536
50.000000,-90.000000,400,0.000000,-4356902.030407,5192353.647318,-0.000003,5.578276,-6.639292,8.671641,8.675953,-0.004312,-431.164081
50.000000,-80.000000,400,756568.097853,-4290710.898659,5192353.647318,-0.968640,5.493523,-6.639290,8.671634,8.675953,-0.004319,-431.854197
50.000000,-70.000000,400,1490148.256896,-4094148.687460,5192353.647318,-1.907842,5.241857,-6.639327,8.671655,8.675953,-0.004298,-429.807026
50.000000,-60.000000,400,2178451.015203,-3773187.840132,5192353.647318,-2.789081,4.830932,-6.639374,8.671687,8.675953,-0.004265,-426.535397
50.000000,-50.000000,400,2800562.641763,-3337580.589607,5192353.647318,-3.585589,4.273226,-6.639440,8.671740,8.675953,-0.004213,-421.267191
50.000000,-40.000000,400,3337580.589607,-2800562.641763,5192353.647318,-4.273164,3.585671,-6.639490,8.671782,8.675953,-0.004171,-417.060985
50.000000,-30.000000,400,3773187.840132,-2178451.015203,5192353.647318,-4.830907,2.789156,-6.639521,8.671810,8.675953,-0.004143,-414.273770
50.000000,-20.000000,400,4094148.687460,-1490148.256896,5192353.647318,-5.241855,1.907884,-6.639519,8.671809,8.675953,-0.004143,-414.349199
50.000000,-10.000000,400,4290710.898659,-756568.097853,5192353.647318,-5.493518,0.968649,-6.639509,8.671799,8.675953,-0.004154,-415.406075
50.000000,0.000000,400,4356902.030407,0.000000,5192353.647318,-5.578268,-0.000014,-6.639485,8.671784,8.675953,-0.004169,-416.920614
50.000000,10.000000,400,4290710.898659,756568.097853,5192353.647318,-5.493525,-0.968676,-6.639474,8.671780,8.675953,-0.004173,-417.272648
50.000000,20.000000,400,4094148.687460,1490148.256896,5192353.647318,-5.241860,-1.907911,-6.639452,8.671767,8.675953,-0.004186,-418.581505
50.000000,30.000000,400,3773187.840132,2178451.015203,5192353.647318,-4.830912,-2.789169,-6.639429,8.671747,8.675953,-0.004206,-420.584574
50.000000,40.000000,400,3337580.589607,2800562.641763,5192353.647318,-4.273175,-3.585672,-6.639403,8.671721,8.675953,-0.004232,-423.179411
50.000000,50.000000,400,2800562.641763,3337580.589607,5192353.647318,-3.585602,-4.273218,-6.639372,8.671689,8.675953,-0.004264,-426.364965
50.000000,60.000000,400,2178451.015203,3773187.840132,5192353.647318,-2.789096,-4.830925,-6.639347,8.671668,8.675953,-0.004285,-428.507970
50.000000,70.000000,400,1490148.256896,4094148.687460,5192353.647318,-1.907852,-5.241854,-6.639317,8.671647,8.675953,-0.004306,-430.600695
50.000000,80.000000,400,756568.097853,4290710.898659,5192353.647318,-0.968643,-5.493514,-6.639293,8.671631,8.675953,-0.004322,-432.224274
50.000000,90.000000,400,0.000000,4356902.030407,5192353.647318,-0.000004,-5.578256,-6.639292,8.671628,8.675953,-0.004325,-432.472040
50.000000,100.000000,400,-756568.097853,4290710.898659,5192353.647318,0.968633,-5.493515,-6.639295,8.671632,8.675953,-0.004321,-432.109625
50.000000,110.000000,400,-1490148.256896,4094148.687460,5192353.647318,1.907841,-5.241867,-6.639317,8.671653,8.675953,-0.004300,-430.024516
50.000000,120.000000,400,-2178451.015203,3773187.840132,5192353.647318,2.789097,-4.830946,-6.639369,8.671696,8.675953,-0.004256,-425.644237
50.000000,130.000000,400,-2800562.641763,3337580.589607,5192353.647318,3.585621,-4.273223,-6.639413,8.671731,8.675953,-0.004222,-422.163383
50.000000,140.000000,400,-3337580.589607,2800562.641763,5192353.647318,4.273195,-3.585648,-6.639431,8.671743,8.675953,-0.004210,-421.022220
50.000000,150.000000,400,-3773187.840132,2178451.015203,5192353.647318,4.830914,-2.789124,-6.639436,8.671739,8.675953,-0.004214,-421.407110
50.000000,160.000000,400,-4094148.687460,1490148.256896,5192353.647318,5.241842,-1.907857,-6.639421,8.671721,8.675953,-0.004232,-423.208786
50.000000,170.000000,400,-4290710.898659,756568.097853,5192353.647318,5.493503,-0.968640,-6.639398,8.671704,8.675953,-0.004249,-424.877938
60.000000,-180.000000,400,-3389068.150000,-0.000000,5870038.226113,4.338655,0.000003,-7.505161,8.668989,8.675953,-0.006964,-696.413603
60.000000,-170.000000,400,-3337580.589607,-588505.508237,5870038.226113,4.272747,0.753402,-7.505169,8.668999,8.675953,-0.006954,-695.410213
60.000000,-160.000000,400,-3184682.331896,-1159129.574403,5870038.226113,4.077008,1.483915,-7.505177,8.669007,8.675953,-0.006946,-694.603857
60.000000,-150.000000,400,-2935019.113057,-1694534.075000,5870038.226113,3.757385,2.169338,-7.505179,8.669007,8.675953,-0.006946,-694.580887
60.000000,-140.000000,400,-2596176.823659,-2178451.015203,5870038.226113,3.323595,2.788846,-7.505174,8.669002,8.675953,-0.006951,-695.120431
60.000000,-130.000000,400,-2178451.015203,-2596176.823659,5870038.226113,2.788825,3.323620,-7.505151,8.668984,8.675953,-0.006969,-696.862201
60.000000,-120.000000,400,-1694534.075000,-2935019.113057,5870038.226113,2.169319,3.757409,-7.505114,8.668956,8.675953,-0.006997,-699.651230
60.000000,-110.000000,400,-1159129.574403,-3184682.331896,5870038.226113,1.483901,4.077026,-7.505081,8.668930,8.675953,-0.007023,-702.293427
60.000000,-100.000000,400,-588505.508237,-3337580.589607,5870038.226113,0.753396,4.272762,-7.505058,8.668909,8.675953,-0.007044,-704.360563
60.000000,-90.000000,400,0.000000,-3389068.150000,5870038.226113,0.000007,4.338666,-7.505051,8.668899,8.675953,-0.007054,-705.386817
60.000000,-80.000000,400,588505.508237,-3337580.589607,5870038.226113,-0.753376,4.272747,-7.505070,8.668911,8.675953,-0.007042,-704.191964
60.000000,-70.000000,400,1159129.574403,-3184682.331896,5870038.226113,-1.483869,4.077010,-7.505110,8.668942,8.675953,-0.007011,-701.061455
60.000000,-60.000000,400,1694534.075000,-2935019.113057,5870038.226113,-2.169282,3.757400,-7.505167,8.668988,8.675953,-0.006964,-696.430638
60.000000,-50.000000,400,2178451.015203,-2596176.823659,5870038.226113,-2.788794,3.323626,-7.505216,8.669033,8.675953,-0.006920,-691.983904
60.000000,-40.000000,400,2596176.823659,-2178451.015203,5870038.226113,-3.323578,2.788858,-7.505254,8.669068,8.675953,-0.006885,-688.459946
60.000000,-30.000000,400,2935019.113057,-1694534.075000,5870038.226113,-3.757374,2.169343,-7.505277,8.669088,8.675953,-0.006864,-686.438800
60.000000,-20.000000,400,3184682.331896,-1159129.574403,5870038.226113,-4.076996,1.483910,-7.505279,8.669089,8.675953,-0.006864,-686.408921
60.000000,-10.000000,400,3337580.589607,-588505.508237,5870038.226113,-4.272737,0.753391,-7.505269,8.669080,8.675953,-0.006873,-687.294232
60.000000,0.000000,400,3389068.150000,0.000000,5870038.226113,-4.338651,-0.000016,-7.505250,8.669064,8.675953,-0.006889,-688.885007
60.000000,10.000000,400,3337580.589607,588505.508237,5870038.226113,-4.272736,-0.753422,-7.505227,8.669046,8.675953,-0.006907,-690.718346
60.000000,20.000000,400,3184682.331896,1159129.574403,5870038.226113,-4.076999,-1.483934,-7.505193,8.669019,8.675953,-0.006933,-693.335769
60.000000,30.000000,400,2935019.113057,1694534.075000,5870038.226113,-3.757380,-2.169353,-7.505178,8.669008,8.675953,-0.006945,-694.476091
60.000000,40.000000,400,2596176.823659,2178451.015203,5870038.226113,-3.323592,-2.788859,-7.505170,8.669001,8.675953,-0.006952,-695.198254
60.000000,50.000000,400,2178451.015203,2596176.823659,5870038.226113,-2.788818,-3.323627,-7.505157,8.668989,8.675953,-0.006964,-696.359155
60.000000,60.000000,400,1694534.075000,2935019.113057,5870038.226113,-2.169308,-3.757407,-7.505134,8.668970,8.675953,-0.006983,-698.300921
60.000000,70.000000,400,1159129.574403,3184682.331896,5870038.226113,-1.483891,-4.077019,-7.505105,8.668946,8.675953,-0.007007,-700.685629
60.000000,80.000000,400,588505.508237,3337580.589607,5870038.226113,-0.753390,-4.272752,-7.505089,8.668931,8.675953,-0.007022,-702.187116
60.000000,90.000000,400,0.000000,3389068.150000,5870038.226113,0.000001,-4.338661,-7.505084,8.668925,8.675953,-0.007028,-702.789585
60.000000,100.000000,400,-588505.508237,3337580.589607,5870038.226113,0.753391,-4.272748,-7.505082,8.668923,8.675953,-0.007029,-702.930671
60.000000,110.000000,400,-1159129.574403,3184682.331896,5870038.226113,1.483891,-4.077015,-7.505093,8.668934,8.675953,-0.007019,-701.920005
60.000000,120.000000,400,-1694534.075000,2935019.113057,5870038.226113,2.169311,-3.757408,-7.505116,8.668955,8.675953,-0.006997,-699.731922
60.000000,130.000000,400,-2178451.015203,2596176.823659,5870038.226113,2.788824,-3.323626,-7.505146,8.668982,8.675953,-0.006971,-697.076115
60.000000,140.000000,400,-2596176.823659,2178451.015203,5870038.226113,3.323598,-2.788847,-7.505172,8.669001,8.675953,-0.006952,-695.220332
60.000000,150.000000,400,-2935019.113057,1694534.075000,5870038.226113,3.757383,-2.169331,-7.505184,8.669009,8.675953,-0.006944,-694.423954
60.000000,160.000000,400,-3184682.331896,1159129.574403,5870038.226113,4.077000,-1.483902,-7.505184,8.669007,8.675953,-0.006946,-694.592780
60.000000,170.000000,400,-3337580.589607,588505.508237,5870038.226113,4.272737,-0.753391,-7.505171,8.668994,8.675953,-0.006958,-695.833589
70.000000,-180.000000,400,-2318259.148807,-0.000000,6369364.663791,2.967559,0.000002,-8.142882,8.666772,8.675953,-0.009181,-918.105908
70.000000,-170.000000,400,-2283039.583237,-402561.476550,6369364.663791,2.922479,0.515315,-8.142878,8.666770,8.675953,-0.009183,-918.288120
70.000000,-160.000000,400,-2178451.015203,-792891.326341,6369364.663791,2.788602,1.014972,-8.142876,8.666770,8.675953,-0.009183,-918.303395
70.000000,-150.000000,400,-2007671.315422,-1159129.574403,6369364.663791,2.569993,1.483793,-8.142873,8.666769,8.675953,-0.009184,-918.394366
70.000000,-140.000000,400,-1775889.538653,-1490148.256896,6369364.663791,2.273291,1.907528,-8.142867,8.666764,8.675953,-0.009189,-918.854191
70.000000,-130.000000,400,-1490148.256896,-1775889.538653,6369364.663791,1.907513,2.273300,-8.142858,8.666755,8.675953,-0.009198,-919.808946
70.000000,-120.000000,400,-1159129.574403,-2007671.315422,6369364.663791,1.483778,2.569996,-8.142845,8.666741,8.675953,-0.009211,-921.129944
70.000000,-110.000000,400,-792891.326341,-2178451.015203,6369364.663791,1.014963,2.788603,-8.142830,8.666726,8.675953,-0.009227,-922.688406
70.000000,-100.000000,400,-402561.476550,-2283039.583237,6369364.663791,0.515314,2.922476,-8.142825,8.666719,8.675953,-0.009234,-923.377901
70.000000,-90.000000,400,0.000000,-2318259.148807,6369364.663791,0.000012,2.967554,-8.142833,8.666724,8.675953,-0.009228,-922.849384
70.000000,-80.000000,400,402561.476550,-2283039.583237,6369364.663791,-0.515289,2.922469,-8.142851,8.666739,8.675953,-0.009213,-921.337029
70.000000,-70.000000,400,792891.326341,-2178451.015203,6369364.663791,-1.014935,2.788592,-8.142882,8.666768,8.675953,-0.009185,-918.479729
70.000000,-60.000000,400,1159129.574403,-2007671.315422,6369364.663791,-1.483750,2.569989,-8.142915,8.666800,8.675953,-0.009153,-915.314184
70.000000,-50.000000,400,1490148.256896,-1775889.538653,6369364.663791,-1.907488,2.273297,-8.142939,8.666824,8.675953,-0.009128,-912.841812
70.000000,-40.000000,400,1775889.538653,-1490148.256896,6369364.663791,-2.273268,1.907526,-8.142963,8.666847,8.675953,-0.009106,-910.560157
70.000000,-30.000000,400,2007671.315422,-1159129.574403,6369364.663791,-2.569975,1.483791,-8.142978,8.666862,8.675953,-0.009091,-909.081643
70.000000,-20.000000,400,2178451.015203,-792891.326341,6369364.663791,-2.788591,1.014969,-8.142983,8.666867,8.675953,-0.009086,-908.588371
70.000000,-10.000000,400,2283039.583237,-402561.476550,6369364.663791,-2.922472,0.515306,-8.142980,8.666862,8.675953,-0.009090,-909.047703
70.000000,0.000000,400,2318259.148807,0.000000,6369364.663791,-2.967553,-0.000011,-8.142969,8.666851,8.675953,-0.009102,-910.169053
70.000000,10.000000,400,2283039.583237,402561.476550,6369364.663791,-2.922465,-0.515326,-8.142953,8.666836,8.675953,-0.009116,-911.631501
70.000000,20.000000,400,2178451.015203,792891.326341,6369364.663791,-2.788584,-1.014982,-8.142932,8.666818,8.675953,-0.009135,-913.502826
70.000000,30.000000,400,2007671.315422,1159129.574403,6369364.663791,-2.569975,-1.483798,-8.142910,8.666800,8.675953,-0.009153,-915.312342
70.000000,40.000000,400,1775889.538653,1490148.256896,6369364.663791,-2.273277,-1.907531,-8.142893,8.666785,8.675953,-0.009168,-916.773435
70.000000,50.000000,400,1490148.256896,1775889.538653,6369364.663791,-1.907504,-2.273304,-8.142878,8.666772,8.675953,-0.009181,-918.075604
70.000000,60.000000,400,1159129.574403,2007671.315422,6369364.663791,-1.483773,-2.570002,-8.142864,8.666760,8.675953,-0.009193,-919.285044
70.000000,70.000000,400,792891.326341,2178451.015203,6369364.663791,-1.014958,-2.788611,-8.142853,8.666750,8.675953,-0.009203,-920.287836
70.000000,80.000000,400,402561.476550,2283039.583237,6369364.663791,-0.515305,-2.922488,-8.142848,8.666744,8.675953,-0.009209,-920.921826
70.000000,90.000000,400,0.000000,2318259.148807,6369364.663791,0.000003,-2.967568,-8.142846,8.666741,8.675953,-0.009212,-921.207073
70.000000,100.000000,400,-402561.476550,2283039.583237,6369364.663791,0.515310,-2.922481,-8.142847,8.666741,8.675953,-0.009212,-921.178678
70.000000,110.000000,400,-792891.326341,2178451.015203,6369364.663791,1.014960,-2.788597,-8.142852,8.666744,8.675953,-0.009208,-920.845757
70.000000,120.000000,400,-1159129.574403,2007671.315422,6369364.663791,1.483772,-2.569986,-8.142857,8.666749,8.675953,-0.009204,-920.404109
70.000000,130.000000,400,-1490148.256896,1775889.538653,6369364.663791,1.907503,-2.273287,-8.142865,8.666756,8.675953,-0.009197,-919.683606
70.000000,140.000000,400,-1775889.538653,1490148.256896,6369364.663791,2.273276,-1.907515,-8.142875,8.666765,8.675953,-0.009188,-918.778960
70.000000,150.000000,400,-2007671.315422,1159129.574403,6369364.663791,2.569977,-1.483782,-8.142882,8.666771,8.675953,-0.009182,-918.200240
70.000000,160.000000,400,-2178451.015203,792891.326341,6369364.663791,2.788590,-1.014965,-8.142885,8.666773,8.675953,-0.009179,-917.935451
70.000000,170.000000,400,-2283039.583237,402561.476550,6369364.663791,2.922473,-0.515310,-8.142885,8.666774,8.675953,-0.009179,-917.912693
80.000000,-180.000000,400,-1177011.016473,-0.000000,6675161.179213,1.506579,0.000000,-8.533353,8.665327,8.675953,-0.010626,-1062.553642
80.000000,-170.000000,400,-1159129.574403,-204385.818104,6675161.179213,1.483692,0.261616,-8.533352,8.665327,8.675953,-0.010626,-1062.612641
80.000000,-160.000000,400,-1106028.566763,-402561.476550,6675161.179213,1.415724,0.515282,-8.533351,8.665325,8.675953,-0.010628,-1062.757847
80.000000,-150.000000,400,-1019321.440800,-588505.508237,6675161.179213,1.304739,0.753293,-8.533348,8.665323,8.675953,-0.010629,-1062.942595
80.000000,-140.000000,400,-901642.748659,-756568.097853,6675161.179213,1.154110,0.968414,-8.533347,8.665322,8.675953,-0.010631,-1063.082527
80.000000,-130.000000,400,-756568.097853,-901642.748659,6675161.179213,0.968414,1.154110,-8.533347,8.665322,8.675953,-0.010631,-1063.087523
80.000000,-120.000000,400,-588505.508237,-1019321.440800,6675161.179213,0.753293,1.304738,-8.533348,8.665323,8.675953,-0.010630,-1062.956287
80.000000,-110.000000,400,-402561.476550,-1106028.566763,6675161.179213,0.515284,1.415723,-8.533351,8.665325,8.675953,-0.010627,-1062.734474
80.000000,-100.000000,400,-204385.818104,-1159129.574403,6675161.179213,0.261620,1.483691,-8.533355,8.665329,8.675953,-0.010624,-1062.362000
80.000000,-90.000000,400,0.000000,-1177011.016473,6675161.179213,0.000007,1.506580,-8.533361,8.665335,8.675953,-0.010618,-1061.798947
80.000000,-80.000000,400,204385.818104,-1159129.574403,6675161.179213,-0.261606,1.483694,-8.533368,8.665342,8.675953,-0.010611,-1061.095425
80.000000,-70.000000,400,402561.476550,-1106028.566763,6675161.179213,-0.515272,1.415728,-8.533376,8.665350,8.675953,-0.010603,-1060.260729
80.000000,-60.000000,400,588505.508237,-1019321.440800,6675161.179213,-0.753283,1.304745,-8.533385,8.665360,8.675953,-0.010593,-1059.294823
80.000000,-50.000000,400,756568.097853,-901642.748659,6675161.179213,-0.968407,1.154117,-8.533395,8.665370,8.675953,-0.010583,-1058.311979
80.000000,-40.000000,400,901642.748659,-756568.097853,6675161.179213,-1.154107,0.968420,-8.533403,8.665377,8.675953,-0.010575,-1057.547184
80.000000,-30.000000,400,1019321.440800,-588505.508237,6675161.179213,-1.304739,0.753297,-8.533407,8.665381,8.675953,-0.010572,-1057.178736
80.000000,-20.000000,400,1106028.566763,-402561.476550,6675161.179213,-1.415727,0.515285,-8.533407,8.665382,8.675953,-0.010571,-1057.093544
80.000000,-10.000000,400,1159129.574403,-204385.818104,6675161.179213,-1.483698,0.261615,-8.533408,8.665383,8.675953,-0.010570,-1057.028136
80.000000,0.000000,400,1177011.016473,0.000000,6675161.179213,-1.506585,-0.000003,-8.533408,8.665382,8.675953,-0.010570,-1057.041775
80.000000,10.000000,400,1159129.574403,204385.818104,6675161.179213,-1.483695,-0.261621,-8.533405,8.665379,8.675953,-0.010574,-1057.400998
80.000000,20.000000,400,1106028.566763,402561.476550,6675161.179213,-1.415723,-0.515289,-8.533397,8.665371,8.675953,-0.010581,-1058.130605
80.000000,30.000000,400,1019321.440800,588505.508237,6675161.179213,-1.304736,-0.753300,-8.533388,8.665362,8.675953,-0.010590,-1059.036575
80.000000,40.000000,400,901642.748659,756568.097853,6675161.179213,-1.154105,-0.968421,-8.533378,8.665353,8.675953,-0.010600,-1059.956231
80.000000,50.000000,400,756568.097853,901642.748659,6675161.179213,-0.968408,-1.154117,-8.533370,8.665345,8.675953,-0.010608,-1060.813464
80.000000,60.000000,400,588505.508237,1019321.440800,6675161.179213,-0.753286,-1.304746,-8.533362,8.665337,8.675953,-0.010616,-1061.557290
80.000000,70.000000,400,402561.476550,1106028.566763,6675161.179213,-0.515277,-1.415730,-8.533356,8.665331,8.675953,-0.010621,-1062.145699
80.000000,80.000000,400,204385.818104,1159129.574403,6675161.179213,-0.261611,-1.483698,-8.533352,8.665327,8.675953,-0.010625,-1062.545491
80.000000,90.000000,400,0.000000,1177011.016473,6675161.179213,0.000003,-1.506584,-8.533350,8.665325,8.675953,-0.010628,-1062.752614
80.000000,100.000000,400,-204385.818104,1159129.574403,6675161.179213,0.261617,-1.483694,-8.533350,8.665325,8.675953,-0.010628,-1062.813597
80.000000,110.000000,400,-402561.476550,1106028.566763,6675161.179213,0.515282,-1.415723,-8.533350,8.665325,8.675953,-0.010628,-1062.820026
80.000000,120.000000,400,-588505.508237,1019321.440800,6675161.179213,0.753290,-1.304737,-8.533350,8.665325,8.675953,-0.010628,-1062.819091
80.000000,130.000000,400,-756568.097853,901642.748659,6675161.179213,0.968410,-1.154107,-8.533351,8.665325,8.675953,-0.010628,-1062.784699
80.000000,140.000000,400,-901642.748659,756568.097853,6675161.179213,1.154106,-0.968411,-8.533352,8.665326,8.675953,-0.010627,-1062.705984
80.000000,150.000000,400,-1019321.440800,588505.508237,6675161.179213,1.304735,-0.753290,-8.533353,8.665327,8.675953,-0.010626,-1062.616046
80.000000,160.000000,400,-1106028.566763,402561.476550,6675161.179213,1.415720,-0.515280,-8.533353,8.665327,8.675953,-0.010626,-1062.561113
80.000000,170.000000,400,-1159129.574403,204385.818104,6675161.179213,1.483690,-0.261615,-8.533353,8.665327,8.675953,-0.010625,-1062.547856
90.000000,-180.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-170.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-160.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-150.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-140.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-130.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-120.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-110.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-100.000000,400,-0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-90.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-80.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-70.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-60.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-50.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-40.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-30.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-20.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,-10.000000,400,0.000000,-0.000000,6778136.300000,0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,0.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,10.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,20.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,30.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,40.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,50.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,60.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,70.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,80.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,90.000000,400,0.000000,0.000000,6778136.300000,-0.000000,0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,100.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,110.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,120.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,130.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,140.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,150.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,160.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
90.000000,170.000000,400,-0.000000,0.000000,6778136.300000,0.000000,-0.000000,-8.664848,8.664848,8.675953,-0.011105,-1110.472052
0.000000,0.000000,420.000000,6798136.300000,0.000000,0.000000,-8.630530,-0.000009,-0.000031,8.630530,8.624979,0.005552,555.162009
0.783678,0.621187,420.000000,6797100.910914,73695.356446,92980.399376,-8.629214,-0.093570,-0.117923,8.630527,8.624979,0.005548,554.839694
1.567264,1.242606,420.000000,6793995.059046,147368.264572,185932.476022,-8.625268,-0.187102,-0.235779,8.630518,8.624979,0.005539,553.904373
2.350666,1.864490,420.000000,6788819.690467,220996.282897,278827.915834,-8.618692,-0.280577,-0.353564,8.630503,8.624979,0.005524,552.372499
3.133790,2.487072,420.000000,6781576.381646,294556.983614,371638.421962,-8.609488,-0.373966,-0.471241,8.630481,8.624979,0.005503,550.259970
3.916545,3.110587,420.000000,6772267.338965,368027.959420,464335.723427,-8.597661,-0.467240,-0.588774,8.630455,8.624979,0.005476,547.575019
4.698837,3.735269,420.000000,6760895.398048,441386.830344,556891.583732,-8.583213,-0.560372,-0.706127,8.630422,8.624979,0.005443,544.313521
5.480571,4.361355,420.000000,6747464.022898,514611.250565,649277.809466,-8.566149,-0.653334,-0.823264,8.630383,8.624979,0.005405,540.459516
6.261653,4.989081,420.000000,6731977.304843,587678.915213,741466.258889,-8.546473,-0.746095,-0.940150,8.630339,8.624979,0.005360,535.991052
7.041987,5.618686,420.000000,6714439.961287,660567.567170,833428.850508,-8.524192,-0.838630,-1.056747,8.630288,8.624979,0.005309,530.888938
